id,content,translate,
1340174013461454851,"@anugerahrade  Hi Anugerahrade, informasi perihal layanan XLHOME Fiber bisa langsung cek di https://t.co/VHvnacRvKF ya. Thanks^Adi :)",Loading...,
1340150911167959040,"@rasjawa saya pengguna xlhome. 
dan puas sampai saat ini..
stream, zoom dll lancar jaya",Loading...,
1340148333029965824,"@bimoariefputro  Hi Bomi, yuk cek di https://t.co/XopGMT03pa terkait dengan informasi layanan dan produk XLHOME Fiber. Thanks^Adi :)",Loading...,
1340146032831647744,"@rayzapratama Hi Rayzapratama, yuk cek langsung di https://t.co/XopGMT03pa untuk detail informasi layanan dan produk yang XLHOME Fiber tawarkan. Thanks^Adi :)",Loading...,
1340129475778859009,"@ramadhansk Hi Ramadhan, saat ini kami sampaikan bahwa XLHOME Fiber sedang melakukan perluasan area jaringan ya. Sekiranya areanya belum tercover, Ramadhan dapat melakukan pengajuan penambahan jaringan di area Ramadhan melalui .. https://t.co/q8nc9WegwI",Loading...,
1340086104423198721,"@Lindanu27858624  Hi Linda, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1339993468509155329,@xlhomeid min kenapa sinyal xlhome di tempat saya gak bisa di gunain ya? Padahal saya baru byar tagihan,@xlhomeid min why the xlhome signal in my place can't be used? Even though I just bills the bill,
1339819292989145088,TWITTER DOWN APA XLHOME BALA NIH,Loading...,
1339743722603380736,"@mdykamal  Hi Kamal, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1339743542030176261,"@xlhomeid hai xlhome. aku langganan paket dgn speed up to 50mbps dan dapet promo selama 6 bulan free up to 100mbps
tp nyatanya rata2 cuman 30-40an mbost https://t.co/WEqK1JG0KV",Loading...,
1339638254400724993,"Tolong dong xlhome, biznet, myrepublic, cbn plis bgt salah satu dri kalian ngejangkau ke rumah gue miris bgt ya allah😭",Loading...,
1339629619406721025,@helmaahera pindah xlhome aja kak😭🔥🔥,Loading...,
1339578198632189954,@fajripopo Saat ini XLHOME Fiber belum sampai area Prambanan nih. Yuk lakukan pengajuan penambahan jaringan di area Fajri  melalui Website kami di : https://t.co/zmOQXNLT1a agar dapat kami jadikan rekomendasi untuk melakukan perluasan jaringan berikutnya :) Thanks ^Adi,Loading...,
1339576099374727169,"@fajripopo Hi Fajri, yuk cek di https://t.co/VHvnacRvKF untuk informasi lebih lanjut terkait dengan layanan dan produk XLHOME Fiber kami. Thanks^Adi :)",Loading...,
1339569242929131520,"@Satria77436822 Hi Satria, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1339517573226885120,"@ozi_zakaria Hi Achmad,  XLHOME Fiber ialah layanan akses internet super cepat dengan menggunakan kabel serat optik dan juga memberikan produk Home Entertainment berupa Set Top Box (decoder TV digital/ Android TV box) ya. Thanks ^Mira",Loading...,
1339341262260817922,@fitroonggg pit maneh make indihome nya. Duh xlhome begini gak yah ? 🤔 https://t.co/kkYuQRHOAF,Loading...,
1339217904856797184,"@inidanangg  Hi Danang, cek langsung di https://t.co/VHvnacRvKF terkait dengan informasi layanan dan produk yang XLHOME Fiber tawarkan. Thanks^Adi :)",Loading...,
1339210667434209281,"@rose_angelinaa  Hi Rose, terima kasih dukungannya dan terkait dengan layanan XLHOME Fiber bisa langsung cek di https://t.co/VHvnacRvKF ya. Thanks^Adi :)",Loading...,
1339185171619168256,"@xlhomeid Heh org, boroboro menguasai, kabel TV rumah saya dan @ocaadfeni aja udah hampir 3 bulan kaga di pasang  sm pihak XLHOME, jawabannya mohon menunggu trs. Gila x macem org jaman dulu suruhnya dengerin radio. Sok sok follow up padahal kaga. @xlhomeid",Loading...,
1339094007889072129,"@Yonatanferonal1  Hi Yonatan, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1339078271825137665,@banjarbase Maaf aku xlhome,Loading...,
1338871185971367936,@afianfl @IndiHome pindah ke xlhome https://t.co/SbbUwpYbj5,Loading...,
1338847619578130439,@Anan87V @potabeekeju sama juga ini ketolong xlhome,Loading...,
1338839605328584705,"@tioammar @secgron @IndiHome Sejelek-jeleknya pelayanan dan kecepatan XLHome paling ngga netflix selalu 1080P bahkan saat dipakai untuk dua layar secara bersamaan. Memang indihome nya, toh di group netflix pernah bilang lancar indihome kalau pakai vpn",Loading...,
1338662394638176257,@fkyram ayo beralih ke xlhome,Loading...,
1338641213507813381,"@DapurEngkong  Hi, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1338491531825594368,@xlhomeid Saya sudah selalu melapor. Tau ngga? Gangguannya memang ngga pernah diperbaiki langsung. Malah nyuruh semua staff agar meng-edukasi pelanggan yang ngeluh. Buat apa? Buat memaklumi ketidak kompetenan kalian? Shame on you @xlhomeid @myXL @xlhome,Loading...,
1338490830865063937,@xlhomeid Eh serius google down min? Kok saya ngga tau ya? Wah ternyata internet saya dari @xlhomeid yang ternyata selalu RTO. Terima kasih XLHOME,Loading...,
1338471565298548737,@myXLCare min xlhome ikutan fomo down google kah ?,Loading...,
1338458228162588674,@lalala_vousgl papa gue nyalahin XLhome njrt 🤣,Loading...,
1338453998030835714,@matcha_latte79 kamu pake wifi Xlhome?,Loading...,
1338339976145092608,"@khairilfa XLHome aja, Ka",Loading...,
1338106456516673536,@miasmatic_ Aq c pake xlhome kak. 300an tp okeoce,Loading...,
1338079201946046467,"@rose_angelinaa Hi Rose, terkait layanan XLHome Fiber bisa disampaikan melalui DM ya :) Thanks ^Devie","@rose_angelinaa hi rose, related to xlhome fiber services can be delivered via DM huh :) Thanks ^Devie",
1338022878164340737,"@asambasaharam itu seragam teknisi XLhome xixixixi, akhirnya bisa lepas dari indihome🤣",Loading...,
1337977678658297857,Sumpah lebih bagus customer service indihome.... Seumur hidup gak pernah dapat provider separah xlhome,Oath is better Customer Service IndiHome .... In a lifetime never can be provided as severe XLHOME,
1337974795292475392,@mks_fess XLHOME JG BAGUS,Loading...,
1337913460806414336,"@rose_angelinaa  Hi Rose, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1337912983779909633,"@Fauzan_Adnan1  Hi Fauzan, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1337743854741536770,"@Fauzan_Adnan1  Hi Fauzan, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1337732021511102464,"kalo kuota gue abis gue salahin xlhome asli, gak guna bgt jd wifi:(",Loading...,
1337723771688345601,"Cuman balifiber aja yg nyanggupin masuk sini. Oxygen, biznet, myrep, cbn, xlhome, mncplay, indosat gig lewat semua lewatttt. Paan lagi yak selain itu sama indihome fm?? Bapuk bapuk bapukkkk",Loading...,
1337707057261133824,"@conankotahujans  Hi Anando, layanan XLHOME Fiber menyediakan akses internet untuk layanan Netflix namun untuk biaya berlangganannya di luar dari biaya berlangganan XLHOME Fiber ya. Thanks^Adi :)",Loading...,
1337646037222129664,"Kenapa ya Indihome udah ftth tapi gak berani kasih harga yg murah meriah kaya provider baru, let's say Myrep, Xlhome, Oxygen dll. https://t.co/W53vAdmL8G",Loading...,
1337641361663639553,"@Arnovi_  Hi Arnovi, XLHOME Power Wifi hanya diperuntukkan bagi pelanggan XLHOME Fiber saja nih. Jadi tidak bisa digunakan untuk provider lain ya. Thanks^Adi :)",Loading...,
1337609649038663680,Xlhome lu udah gua bayar jangan bikin gua emosi ngapa😭😭,Loading...,
1337585057133854721,"@0__16911120_   Hi,  apakah ada yang ditanyakan terkait dengan layanan XLHome Fibernya? Thanks ^Dian","@0__16911120_ Hi, is there anything asked about the XLHOME FIBER service? Thanks ^Dian",
1337578408897773570,"Tang Ina ka xlhome 
Bobo mo router bugok https://t.co/x2nPo7zrOz",Loading...,
1337563705282764802,@xlhome hello pls sinyalnya gak ada....,Loading...,
1337553049422712832,"@dhzyazz  Hi Dhzyazz, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1337549440819740672,"@fucekrii  Hi Aaronfahri, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1337420397298368514,"@fucekrii @IndiHome @xlhomeid Disini indihome sering mengecewakan,XLhome belum begitu bisa terjangkau","@Fecekrii @IndiHome @xlhomeid here Indihome often disappoints, xlhome is not so affordable",
1337419551819005956,"@fucekrii @IndiHome @xlhomeid Di sleman biznet lah,di Bali menang Xlhome ya",Loading...,
1337407496139333633,@hhjpride HEY XLHOME DO THE SAME SHIT,Loading...,
1337407435670089731,duhhhh xlhome ngape si luuuu,Loading...,
1337406884807024646,XLHOME KNP LO,Loading...,
1337385667282624512,"@myXLCare halo XL team, untuk app myXL, bagi pengguna XLHome, apakah ada cara utk menambah paket? Karena di app saya tidak ada pilihan tersebut. Mohon petunjuk. https://t.co/A0gkAXcWlh",Loading...,
1337321278332604417,"Provider XL Home sekali lagi membuat sebuah referensi unik dimana iklan mereka terdapat referensi anime diposting pada akun resmi Facebook.

#XLHome #AttackOnTitan #ShingekiNoKyojin #Anime #Manga
https://t.co/afAzVnqX4J https://t.co/gRlERIHqE0",Loading...,
1337269623582965761,"@aswnn_yoga  Hi  Aswnn, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1337253414481190912,@banjarbase Xlhome,Loading...,
1337065143692382208,"@myXLCare jaringan xlhome daerah komp grand orchard, tanjung bunga, Makassar SULSEL  tiba2 drop, bagus lagi, drop lagi, bagus lagi dst... mohon di cek",Loading...,
1336915956715548674,@collegemenfess xlhome yg 30mbps 250an klo gasalah,Loading...,
1336838482950418438,"@KoTa5432111  Hi KoTab, layanan XLHOME Fiber menggunakan kabel serat Optic. Jadi tidak masalah meskipun arenya belum ada signal jaringan kartu XL selama lokasinya sendiri sudah ada fiber optic XLHOME. Yuk cek detail area yang s.. https://t.co/7lPMTZ7HLE",Loading...,
1336823398983376896,"@halogalih Hi Galih, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1336819237323567104,"@xlhomeid pagi admin xlhome, apa ada teknisi yang bisa bantu saya buat merubah koneksi NAT wifi xl home saya dirumah? NAT wifi masih D saya punya konsol game jadi gabisa online kalau NATnya D dan harus dirubah jadi minimal B, gimana solusinya ya?",Loading...,
1336693101243453441,XLhome down...why???????,Loading...,
1336660521882251264,"@okta_ian Mending ganti ke XLhome, wkwk",Loading...,
1336581699514159106,Xlhome sama instagram ga akur amat di hp gue muter-muter doang kaya kang baso :(,Loading...,
1336552048779689985,"@glasnost_inter  Hi Salman, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1336523906199392258,"@adrianr_nugraha Hi Adrianr, saat ini area Cimahi masih belum tercover  XLHome Fiber nih. Terkait dengan hal ini Adrianr bisa membantu kami dengan mengisi data pada tautan ini https://t.co/djttPzJEHC ata.. https://t.co/ogVYaeJ4PP",Loading...,
1336512855395377152,"@xlhomeid Saya di perumahan bumi pertiwi cilebut bogor, mau pasang XLhome tapi baru ada di blok A-Z, saya blok AC, tolong diperluas jaringannya dong, pasang tiang lagi. Saya udh bosen sama service internet sebelah.",Loading...,
1336467168666382337,"@ofnothinggg Hi, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1336292730847170561,@iijaaay Xlhome bagus,Loading...,
1336155221098070016,"@d_wibisono Hi Danang, mengenai hal ini bisa ditunggu updatenya ya, kami akan berusaha untuk memperluas area jaringan XLHOME Fiber untuk kedepannya. Thanks^Adi :)",Loading...,
1336133985026510849,"@d_wibisono  Hi Danang, XLHOME Fiber sudah ada di Sleman dan memang masih belum semuanya tercover termasuk Kalasan nih. Detailnya bisa Danang cek juga di https://t.co/VHvnacRvKF ya. Thanks^Adi :)",Loading...,
1336000313539510274,Ada yang pake xlhome ga kok gangguan sih,Loading...,
1335951452548681729,Xlhome lagi kenapa si elah,Loading...,
1335949110726119425,xlhome fuuuuc u,Loading...,
1335945558284877826,"@xlhomeid saya ingin complain tentang kecepatan internet xlhome yang akhir akhir ini sangat buruk, 0,06mbps untuk hari ini",Loading...,
1335929484592050177,Selamat malam Cash pop  saya telah mengirimkan bukti bahwa saya telah mem follow akun Twitter XLHome  dan ini Id Cash pop saya 1524369578rzs,Loading...,
1335927567107289089,hadeh lelet bener xlhome,Loading...,
1335844169776971777,"@menyesal_ itu sesuai urutan gue rekomennya, based on price sama actual speed. Sayang daerah gue cuman masuk indihome.

oiya sama XLHome",Loading...,
1335737559486324741,"@SabdaSaturnus  Hi Affif, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1335736551242747904,"@Nurasia72542651  Hi Nur, apakah ada yang ditanyakan terkait dengan layanan XLHome Fibernya? Thanks ^Dian","@Nurasia72542651 Hi Nur, is there anything asked about the XLHOME Fiber service? Thanks ^Dian",
1335589356791205897,Man anjing bgt ini stream gw 144p bangsaaat xlhome ayodong,Loading...,
1335570448751316996,xlhome lu galucuuuuuu,Loading...,
1335539091706789891,"@DewiAru66775243 Hi Dewi, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1335537495908384768,"@nielspasorong  Terima kasih kembali dan  jika masih ada hal lain yang ingin ditanyakan seputar layanan XLHOME Fiber, dapat menghubungi kami kembali ya. Thanks^Adi :)",Loading...,
1335533482747916293,"@nielspasorong  Hi Nieee, Jika ingin berlangganan layanan XLHOME Fiber silakan untuk
·         Subscribe melalui sales person (CRO) kami.
·         Pendaftaran online melalui website https://t.co/zmOQXNLT1a
·         Melalui 24 jam.. https://t.co/CxUAOAd0Vv",Loading...,
1335517530253737987,"@MiswarTaha  Hi Muhammad, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1335496254827024387,"@wibisaja  Hi Rahadian, terkait layanan XLHome Fiber bisa disampaikan via DM  ya :) Thanks ^Dian",Loading...,
1335214235576487942,"Manfaatkan ya sobat harga cuan ini, sudah 20mbps dan dapat 109tv chanel, jarang2 lo sobat
*
*
*

#indihome #indihomejogja #indihomejgj #indihomepromo #promojogja #wifijogja #jogjapromo #internetcepat #internetunlimited #internet #kuota #xlhome #citranet #biznet #stroomnet https://t.co/5ZHEedIITF",Loading...,
1335192071724883975,@ramadhan_chang  Sekali lagi kami minta maaf atas ketidaknyamanan yang Rama rasakan ya. Mengenai hal ini sudah kami bantu sampaikan ke tim XLHOME Fiber dan tunggu updatenya ya. Thanks^Adi :),Loading...,
1335164904127393797,"@Yunda  Hi Yunda, saat ini area PONDOK UNGU PERMAI sudah tercover  XLHome Fiber nih. Informasi lebih lanjut apakah area sudah ter-cover atau belum, silakan cek disini https://t.co/0QqojBNA5H dan tunggu updatenya ya. Thanks^Adi :)",Loading...,
1335082536163164163,"@AwanSetiawan88  Hi  AwanSetiawan, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1335065290833416192,"@makandimana_  Hi Broto, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1334994715859693568,"@CashPopID 
saya sudah memfollow akun Twitter XLhome
ID :2003 https://t.co/1DsTUM5nXK",Loading...,
1334994426221871105,"@CashPopID 
saya sudah memfollow akun Twitter XLhome
ID:dayat2003",Loading...,
1334900450328367104,@joprisc ya maap tp tmpt gue jg cuman ada indihome pdhl dah rikues xlhome tp ga dipasang2 ;(,Loading...,
1334448662664003585,"@kangmasdivo  Hi Kangmas, saat ini XLHOME Fiber sedang mengupayakan perluasan area jaringannya nih. Kami akan menindaklanjuti  antusiasme Kangmas untuk mendapatkan layanan XL HOME dengan mempertimbangkan hal ini dalam perencana.. https://t.co/sHYvTLpqPH",Loading...,
1334442171357782017,"@rxbims Hi, semua paket XLHOME Fiber sudah termasuk dengan satu perangkat ONT (Optical Network Termination) dan 1 perangkat STB (Set Top Box) ya. Jadi tidak ada paket internet saja nih. Adapun harga paket XLHOME up to 50MBps ad.. https://t.co/yD89qTmraz",Loading...,
1334156766469230593,xlhome wont let me open twitter huh???,Loading...,
1334150559188750339,"@tampan_06  Hi Idjon, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1334142057128943623,"@Satyawcksn  Hi Satya, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1334141558535331840,"@eosmate  Hi Firdaus, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1334070884806451200,@xlhomeid xlhome bekasi apakah ada kerusakan ya? Wifi rumah saya mati huhu..,Loading...,
1334034948274016258,"https://t.co/FxPwnTiFGy
Yuk pasang xlhome fiber",Loading...,
1334008945774497793,@xlhomeid ada apa dengan XLhome dengan twitter? Kok lemot ya?,Loading...,
1333932899754655747,"@fernando_arka  Hi Arka, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1333924402233102336,"@Nuraeni00102715  Hi Nur'aeni, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",Loading...,
1333764850439254016,"Selama setahun pake layanan XLHome, sy salut. Jaringan kencang, paling disconnected 1-3 detik lg. Dipake livestreaming di fb sambil nge-game nyaris 98% tdk ada packet loss.

Ditambah kalo kita belum sempat bayar bulan ini, bisa dilimpahkan ke bulan berikutnya. Ga lgsg dioffkan😂 https://t.co/im90lQ0Tv0",Loading...,
1333752497945526272,"@collegemenfess akuu pake xlhome nderr nyaman dipake nya kalo gangguan juga sebentarr, kalo lama diinfoin dari pihak xlhome nya",Loading...,
1333746419761520646,@iirvankurniawan Ganti xlhome aja kali ya,Loading...,
1333740532330205191,@xlhomeid udah psang xlhome tapi.stbnya blum ada hadeuhh...,Loading...,
1333366622824714241,"Hai @xlhomejogja saya sudah daftar xlhome dan sudah diapprove dari tgl 20 sampai sekarang belum dipasang, sementara kami sudah menunggu lama? Pekerjaan semua tertunda, bagaimana ini solusinya? Setiap hari cuma dijawab mohon menunggu, salah input Cc. @xlhomeid",Loading...,
1333316356037505024,@a_prmstr @JatibeningInfo Xlhome,Loading...,
1333306780131028992,"@widya_wedhe  Hi Widya, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",Loading...,
1333243493515333635,hai @xlhomeid sy dah pake xlhome 30mbps rencana upgrade ke 100mbps bis diinfokan apakah bisa dan bisa diinfo syaratnya.,Loading...,
