content,id,trans_eng
@lalala_vousgl papa gue nyalahin XLhome njrt 🤣,1338458228162588674,@lalala_vousgl papa I blame xlhome njrt 🤣
@matcha_latte79 kamu pake wifi Xlhome?,1338453998030835714,@matcha_latte79 you use xlhome wifi?
"@khairilfa XLHome aja, Ka",1338339976145092608,"@khairilfa xlhome, ka"
@miasmatic_ Aq c pake xlhome kak. 300an tp okeoce,1338106456516673536,@miasmatic_ aq c using xlhome sis. 300s but okay
"@rose_angelinaa Hi Rose, terkait layanan XLHome Fiber bisa disampaikan melalui DM ya :) Thanks ^Devie",1338079201946046467,"@rose_angelinaa hi rose, related to xlhome fiber services can be delivered via DM huh :) Thanks ^Devie"
"@asambasaharam itu seragam teknisi XLhome xixixixi, akhirnya bisa lepas dari indihome🤣",1338022878164340737,"@Asambasaharam is a XLHOME XIXIXI technician uniform, finally it can be separated from IndiHome🤣"
Sumpah lebih bagus customer service indihome.... Seumur hidup gak pernah dapat provider separah xlhome,1337977678658297857,Oath is better Customer Service IndiHome .... In a lifetime never can be provided as severe XLHOME
@mks_fess XLHOME JG BAGUS,1337974795292475392,@mks_fess xlhome too good
"@rose_angelinaa  Hi Rose, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",1337913460806414336,"@rose_angelinaa hi rose, related to xlhome fiber services can be conveyed via DM yes :) Thanks ^Dian"
"@Fauzan_Adnan1  Hi Fauzan, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",1337912983779909633,"@Fauzan_adnan1 hi fauzan, related to xlhome fiber services can be conveyed via DM huh :) Thanks ^Dian"
"@Fauzan_Adnan1  Hi Fauzan, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",1337743854741536770,"@Fauzan_adnan1 hi fauzan, is there anything we can help with xlhome fiber? Thanks^Adi :)"
"Cuman balifiber aja yg nyanggupin masuk sini. Oxygen, biznet, myrep, cbn, xlhome, mncplay, indosat gig lewat semua lewatttt. Paan lagi yak selain itu sama indihome fm?? Bapuk bapuk bapukkkk",1337723771688345601,"Only Balifiber who nodded in here. Oxygen, Biznet, MyRep, CBN, Xlhome, MNCPlay, Indosat Gig pass through all passing. More yak besides that with indihome fm ?? BAPUK BAPUK BAPUKKKK"
"@conankotahujans  Hi Anando, layanan XLHOME Fiber menyediakan akses internet untuk layanan Netflix namun untuk biaya berlangganannya di luar dari biaya berlangganan XLHOME Fiber ya. Thanks^Adi :)",1337707057261133824,"@Conankotahujans Hi Anando, Xlhome Fiber service provides internet access for Netflix services but for subscription fees outside of the subscription fee for Xlhome Fiber. Thanks^Adi :)"
"Kenapa ya Indihome udah ftth tapi gak berani kasih harga yg murah meriah kaya provider baru, let's say Myrep, Xlhome, Oxygen dll. https://t.co/W53vAdmL8G",1337646037222129664,"Why is Indihome already FTTH but don't dare to give a cheap price like a new provider, let's say myrep, xlhome, oxygen etc. https://t.co/w53vadml8g"
"@Arnovi_  Hi Arnovi, XLHOME Power Wifi hanya diperuntukkan bagi pelanggan XLHOME Fiber saja nih. Jadi tidak bisa digunakan untuk provider lain ya. Thanks^Adi :)",1337641361663639553,"@Arnovi_ hi arnovi, xlhome power wifi is only intended for Xlhome fiber customers. So it can't be used for other providers. Thanks^Adi :)"
Xlhome lu udah gua bayar jangan bikin gua emosi ngapa😭😭,1337609649038663680,"Xlhome you already paid, don't make me emotional, why"
"@0__16911120_   Hi,  apakah ada yang ditanyakan terkait dengan layanan XLHome Fibernya? Thanks ^Dian",1337585057133854721,"@0__16911120_ Hi, is there anything asked about the XLHOME FIBER service? Thanks ^Dian"
"Tang Ina ka xlhome 
Bobo mo router bugok https://t.co/x2nPo7zrOz",1337578408897773570,"Tang ina ka xlhome
Bobo Mo Router Bugok https://t.co/x2npo7zroz"
@xlhome hello pls sinyalnya gak ada....,1337563705282764802,@xlhome Hello PLS The signal is not there ....
"@dhzyazz  Hi Dhzyazz, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",1337553049422712832,"@dhzyazz hi dhzyazz, apologize for the inconvenience. Regarding XLHOME FIBER services, it can be conveyed via DM :) Thanks ^Dian"
"@fucekrii  Hi Aaronfahri, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",1337549440819740672,"@Fucekrii Hi Aaronfahri, related to Xlhome Fiber services can be conveyed via DM :) Thanks ^Dian"
"@fucekrii @IndiHome @xlhomeid Disini indihome sering mengecewakan,XLhome belum begitu bisa terjangkau",1337420397298368514,"@Fecekrii @IndiHome @xlhomeid here Indihome often disappoints, xlhome is not so affordable"
"@fucekrii @IndiHome @xlhomeid Di sleman biznet lah,di Bali menang Xlhome ya",1337419551819005956,"@Fcekrii @IndiHome @xlhomeid in Sleman Biznet, in Bali wins xlhome yes"
@hhjpride HEY XLHOME DO THE SAME SHIT,1337407496139333633,@hhjpride hey xlhome do the same shit
"@myXLCare halo XL team, untuk app myXL, bagi pengguna XLHome, apakah ada cara utk menambah paket? Karena di app saya tidak ada pilihan tersebut. Mohon petunjuk. https://t.co/A0gkAXcWlh",1337385667282624512,"@myxlcare hello xl team, for myxl app, for xlhome users, is there a way to add a package? Because in my app there is no choice. Please instructions. https://t.co/a0gkaxcwlh"
"Provider XL Home sekali lagi membuat sebuah referensi unik dimana iklan mereka terdapat referensi anime diposting pada akun resmi Facebook.

#XLHome #AttackOnTitan #ShingekiNoKyojin #Anime #Manga
https://t.co/afAzVnqX4J https://t.co/gRlERIHqE0",1337321278332604417,"The XL Home provider once again made a unique reference where their ads have anime references posted on the official Facebook account.

#Xlhome #attackontitan #shingekinokyojin #anime #manga
https://t.co/afazvnqx4j https://t.co/grlerihqe0"
"@aswnn_yoga  Hi  Aswnn, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",1337269623582965761,"@aswnn_yoga hi aswnn, can we help you about xlhome fiber? Thanks^Adi :)"
@banjarbase Xlhome,1337253414481190912,@banjarbase xlhome
"@myXLCare jaringan xlhome daerah komp grand orchard, tanjung bunga, Makassar SULSEL  tiba2 drop, bagus lagi, drop lagi, bagus lagi dst... mohon di cek",1337065143692382208,"@myxlcare Xlhome network Komp Grand Orchard, Tanjung Bunga, Makassar, South Sulawesi suddenly dropped, good again, drop again, good again etc ... please check"
@collegemenfess xlhome yg 30mbps 250an klo gasalah,1336915956715548674,@collegemenFess xlhome which is 30mbps 250s
"@KoTa5432111  Hi KoTab, layanan XLHOME Fiber menggunakan kabel serat Optic. Jadi tidak masalah meskipun arenya belum ada signal jaringan kartu XL selama lokasinya sendiri sudah ada fiber optic XLHOME. Yuk cek detail area yang s.. https://t.co/7lPMTZ7HLE",1336838482950418438,"@Kota5432111 Hi Kotab, Xlhome Fiber service uses optical fiber cables. So it doesn't matter even though there is no XL card network signal during its own location there is already an XLHOME optical fiber. Let's check the details of the area ... https://t.co/7lpmtz7hle"
"@halogalih Hi Galih, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",1336823398983376896,"@Halogalih Hi Galih, can we help you about Xlhome Fiber? Thanks^Adi :)"
"@xlhomeid pagi admin xlhome, apa ada teknisi yang bisa bantu saya buat merubah koneksi NAT wifi xl home saya dirumah? NAT wifi masih D saya punya konsol game jadi gabisa online kalau NATnya D dan harus dirubah jadi minimal B, gimana solusinya ya?",1336819237323567104,"@xlhomeid morning admin xlhome, is there a technician who can help me to change my nat wifi xl home connection at home? Nat wifi still d I have a game console so it can't be online if the grout is D and must be changed to be at least B, what is the solution?"
XLhome down...why???????,1336693101243453441,Xlhome down ... why ???????
"@okta_ian Mending ganti ke XLhome, wkwk",1336660521882251264,"@okta_ian mending to change to xlhome, wow"
Xlhome sama instagram ga akur amat di hp gue muter-muter doang kaya kang baso :(,1336581699514159106,"Xlhome and Instagram don't get along well on my cellphone going around, just like Baso :("
"@glasnost_inter  Hi Salman, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",1336552048779689985,"@glasnost_inter Hi Salman, sorry for the inconvenience. Regarding XLHOME FIBER services, it can be conveyed via DM :) Thanks ^Dian"
"@adrianr_nugraha Hi Adrianr, saat ini area Cimahi masih belum tercover  XLHome Fiber nih. Terkait dengan hal ini Adrianr bisa membantu kami dengan mengisi data pada tautan ini https://t.co/djttPzJEHC ata.. https://t.co/ogVYaeJ4PP",1336523906199392258,"@adrianr_nugraha Hi Adrianr, currently the Cimahi area is still not covered by Xlhome Fiber. Related to this Adrianr can help us by filling in data on this link https://t.co/djttpzjehc or .. https://t.co/ogvyaej4pp"
"@xlhomeid Saya di perumahan bumi pertiwi cilebut bogor, mau pasang XLhome tapi baru ada di blok A-Z, saya blok AC, tolong diperluas jaringannya dong, pasang tiang lagi. Saya udh bosen sama service internet sebelah.",1336512855395377152,"@xlhomeid I am in the Bumi Cilebut Bogor Bumi Bumi Housing, I want to install Xlhome but only in Block A-Z, I block the AC, please expand the network, put the pole again. I was bored with the internet service next door."
"@ofnothinggg Hi, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",1336467168666382337,"@ofnothinggg hi, is there anything we can help with Xlhome Fiber? Thanks^Adi :)"
@iijaaay Xlhome bagus,1336292730847170561,@iijaaay xlhome is good
"@d_wibisono Hi Danang, mengenai hal ini bisa ditunggu updatenya ya, kami akan berusaha untuk memperluas area jaringan XLHOME Fiber untuk kedepannya. Thanks^Adi :)",1336155221098070016,"@d_wibisono Hi Danang, about this, we can wait for the update, we will try to expand the Xlhome Fiber network area for the future. Thanks^Adi :)"
"@d_wibisono  Hi Danang, XLHOME Fiber sudah ada di Sleman dan memang masih belum semuanya tercover termasuk Kalasan nih. Detailnya bisa Danang cek juga di https://t.co/VHvnacRvKF ya. Thanks^Adi :)",1336133985026510849,"@d_wibisono hi danang, xlhome fiber is already in Sleman and indeed not all of them are covered including kalasan. The details can also check Danang at https://t.co/vhvnacrvkf. Thanks^Adi :)"
Ada yang pake xlhome ga kok gangguan sih,1336000313539510274,"Someone uses xlhome, how come it's a disturbance"
Xlhome lagi kenapa si elah,1335951452548681729,Xlhome again why is it
xlhome fuuuuc u,1335949110726119425,xlhome fuuuuc u
"@xlhomeid saya ingin complain tentang kecepatan internet xlhome yang akhir akhir ini sangat buruk, 0,06mbps untuk hari ini",1335945558284877826,"@xlhomeid I want to complain about Xlhome's internet speed which lately is very bad, 0.06Mbps for today"
Selamat malam Cash pop  saya telah mengirimkan bukti bahwa saya telah mem follow akun Twitter XLHome  dan ini Id Cash pop saya 1524369578rzs,1335929484592050177,Good evening Cash Pop I have sent proof that I have followed the Xlhome Twitter account and this is my Cash Pop ID 1524369578rzs
hadeh lelet bener xlhome,1335927567107289089,Hadeh is slow XLHOME
"@menyesal_ itu sesuai urutan gue rekomennya, based on price sama actual speed. Sayang daerah gue cuman masuk indihome.

oiya sama XLHome",1335844169776971777,"@Menyesal_ That is in the order of my recommendation, based on price and actual speed. Unfortunately my area only entered Indihome.

Oiya with Xlhome"
"@SabdaSaturnus  Hi Affif, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",1335737559486324741,"@Sabdasaturnus Hi Affif, apologize for the inconvenience. Regarding XLHOME FIBER services, it can be conveyed via DM :) Thanks ^Dian"
"@Nurasia72542651  Hi Nur, apakah ada yang ditanyakan terkait dengan layanan XLHome Fibernya? Thanks ^Dian",1335736551242747904,"@Nurasia72542651 Hi Nur, is there anything asked about the XLHOME Fiber service? Thanks ^Dian"
Man anjing bgt ini stream gw 144p bangsaaat xlhome ayodong,1335589356791205897,Man this dog is streaming my 144p bangsaat xlhome ayodong
xlhome lu galucuuuuuu,1335570448751316996,Xlhome Lu Galucuuuuuu
"@DewiAru66775243 Hi Dewi, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",1335539091706789891,"@Dewiaru66775243 Hi Dewi, can we help you about Xlhome Fiber? Thanks^Adi :)"
"@nielspasorong  Terima kasih kembali dan  jika masih ada hal lain yang ingin ditanyakan seputar layanan XLHOME Fiber, dapat menghubungi kami kembali ya. Thanks^Adi :)",1335537495908384768,"@NielSpasorong Thank you again and if there are still other things you want to ask about the Xlhome Fiber service, you can contact us again. Thanks^Adi :)"
"@nielspasorong  Hi Nieee, Jika ingin berlangganan layanan XLHOME Fiber silakan untuk
·         Subscribe melalui sales person (CRO) kami.
·         Pendaftaran online melalui website https://t.co/zmOQXNLT1a
·         Melalui 24 jam.. https://t.co/CxUAOAd0Vv",1335533482747916293,"@NielSpasorong Hi Nieee, if you want to subscribe to the Xlhome Fiber service, please for
· Subscribe through our sales person (CRO).
· Online registration through the website https://t.co/zmoqxnlt1a
· Through 24 hours .. https://t.co/cxuaoad0vv"
"@MiswarTaha  Hi Muhammad, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",1335517530253737987,"@Miswartaha Hi Muhammad, is there anything we can help with Xlhome Fiber? Thanks^Adi :)"
"@wibisaja  Hi Rahadian, terkait layanan XLHome Fiber bisa disampaikan via DM  ya :) Thanks ^Dian",1335496254827024387,"@wibisaja hi rahadian, related to xlhome fiber services can be conveyed via dm yes :) thanks ^Dian"
"Manfaatkan ya sobat harga cuan ini, sudah 20mbps dan dapat 109tv chanel, jarang2 lo sobat
*
*
*

#indihome #indihomejogja #indihomejgj #indihomepromo #promojogja #wifijogja #jogjapromo #internetcepat #internetunlimited #internet #kuota #xlhome #citranet #biznet #stroomnet https://t.co/5ZHEedIITF",1335214235576487942,"Take advantage of this cuan price friend, it's already 20mbps and can get 109tv channels, you rarely friend
*
*
*

#IndiHome #IndiHomeJogja #IndiHomeJGJ #IndiHomePromo #Promojogja #WIFIJOGJA #JOGJAPROMO #Intternetcepat #Intternunlimited #Intternet #kuota #xlhome #citranet #biznet #stroomnet https://t.co/5zheediitf"
@ramadhan_chang  Sekali lagi kami minta maaf atas ketidaknyamanan yang Rama rasakan ya. Mengenai hal ini sudah kami bantu sampaikan ke tim XLHOME Fiber dan tunggu updatenya ya. Thanks^Adi :),1335192071724883975,"@ramadhan_chang once again we apologize for the inconvenience that Rama feels. Regarding this matter, we have helped to convey to the Xlhome Fiber team and wait for the update. Thanks^Adi :)"
"@Yunda  Hi Yunda, saat ini area PONDOK UNGU PERMAI sudah tercover  XLHome Fiber nih. Informasi lebih lanjut apakah area sudah ter-cover atau belum, silakan cek disini https://t.co/0QqojBNA5H dan tunggu updatenya ya. Thanks^Adi :)",1335164904127393797,"@Yunda hi yunda, currently the Pondok Ungu Permai area has been covered by Xlhome Fiber. For further information whether the area has been covered or not, please check here https://t.co/0qqojbna5h and wait for the update. Thanks^Adi :)"
"@AwanSetiawan88  Hi  AwanSetiawan, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",1335082536163164163,"@Awansetiwan88 Hi Awansetiwan, apologize for the inconvenience. Regarding XLHOME FIBER services, it can be conveyed via DM :) Thanks ^Dian"
"@makandimana_  Hi Broto, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",1335065290833416192,"@makandimana_ hi broto, related to xlhome fiber services can be conveyed via DM huh :) Thanks ^Dian"
"@CashPopID 
saya sudah memfollow akun Twitter XLhome
ID :2003 https://t.co/1DsTUM5nXK",1334994715859693568,"@Cashpopid
I've followed the XLHOME Twitter account
ID: 2003 https://t.co/1dstum5nxk"
"@CashPopID 
saya sudah memfollow akun Twitter XLhome
ID:dayat2003",1334994426221871105,"@Cashpopid
I've followed the XLHOME Twitter account
ID: Dayat2003"
