content,id,trans_eng,tweet_clean,tweet_english,klasifikasi
"Gimana senin kamu? Kerjaan udah selesai? Sebelum pulang,  yuk pilih potongan puzzle yang benar!

Mau beli XL Home buat internet rumah? Wajib banget klik  https://t.co/h1rvrtMBVh yang mudah dan aman 👈

#myXL #myXL_Store #PuzzleGames #FunQuiz #TebakGambar #Games #MiniGames #XLHome https://t.co/GfuD8odTOq",1229344373956988929,"How is your Monday? Work is finished? Before going home, let's choose the correct puzzle piece!

Want to buy XL Home for Home Internet? Really obligatory click https://t.co/h1rvrtmbvh which is easy and safe 👈

#myxl #myxl_store #puzzlegames #funquiz #tebakgambar #games #minigames #xlhome https://t.co/gfud8odtoq","How is your Monday? Work is finished? Before going home, let's choose the correct puzzle piece!Want to buy XL Home for Home Internet? Really obligatory click which is easy and safe","how is your monday? work is finished? before going home, let's choose the correct puzzle piece!want to buy xl home for home internet? really obligatory click which is easy and saf",Positif
"@stunendra Hi Tunendra, Kami informasikan saat ini area Pontianak belum tercover jaringan XLHome Fiber. Untuk informasi lebih lanjut apakah area kakak sudah tercover atau belum, silahkan cek di : https://t.co/0QqojBNA5H, ya  #Thanks ^Raffi :)",1229341264492945408,"@Stunendra Hi Tunendra, we inform you that the Pontianak area has not yet covered the Xlhome Fiber network. For more information whether the area is covered or not, please check at: https://t.co/0qqojbna5h, yes #thanks ^raffi :)","Hi Tunendra, we inform you that the Pontianak area has not yet covered the Xlhome Fiber network. For more information whether the area is covered or not, please check at: , yes ^raffi","hi tunendra, we inform you that the pontianak area has not yet covered the xlhome fiber network. for more information whether the area is covered or not, please check at: , yes ^raffi",Positif
"@BadarMhmmd Hi Badar, Kami informasikan saat ini area kakak belum tercover jaringan XLHome Fiber. Untuk informasi lebih lanjut apakah area kakak sudah tercover atau belum, silahkan cek di : https://t.co/0QqojBNA5H, ya  #Thanks ^Raffi :)",1229340023062843392,"@Badarmhmmd hi badar, we inform you that the area is not yet covered by the xlhome fiber network. For more information whether the area is covered or not, please check at: https://t.co/0qqojbna5h, yes #thanks ^raffi :)","hi badar, we inform you that the area is not yet covered by the xlhome fiber network. For more information whether the area is covered or not, please check at: , yes ^raffi","hi badar, we inform you that the area is not yet covered by the xlhome fiber network. for more information whether the area is covered or not, please check at: , yes ^raffi",Positif
"@Kevinaria_J @IndiHome Sudah, cabut aja, pindah ke xlhome",1229304471445917696,"@Kevinaria_j @IndiHome already, just pull it out, moved to Xlhome","already, just pull it out, moved to Xlhome","already, just pull it out, moved to xlhom",Netral
"@My_Cyssa Pada dasarnya layanan XLHome Fiber digunakan untuk wifi dirumah kak, sedangkan XLPrioritas merupakan layanan kartu XL Pascabayar. #Thanks ^AdI :)",1228989639085543425,"@My_cyssa Basically the Xlhome Fiber service is used for wifi at home, while XLPrior is a postpaid XL card service. #Thanks ^adi :)","Basically the Xlhome Fiber service is used for wifi at home, while XLPrior is a postpaid XL card service. ^adi","basically the xlhome fiber service is used for wifi at home, while xlprior is a postpaid xl card service. ^adi",Netral
"@abilmuntahaa  Mengenai layanan Netflix sudah termasuk dari layanan XLHome Fiber kak, namun untuk berlangganannya di luar dari langganan bulanan XLHome Fiber. #Thanks ^AdI :)",1228955013684162561,"@ABILMUNTAHAA Regarding Netflix Service is included from the Xlhome Fiber service, but to subscribe outside of the Xlhome Fiber monthly subscription. #Thanks ^adi :)","Regarding Netflix Service is included from the Xlhome Fiber service, but to subscribe outside of the Xlhome Fiber monthly subscription. ^adi","regarding netflix service is included from the xlhome fiber service, but to subscribe outside of the xlhome fiber monthly subscription. ^adi",Netral
"@abilmuntahaa  HI kak,kami sampaikan bahwa area kakak masih belum tercover jaringan XLHome Fiber, informasi lebih lanjut apakah area kamu sudah ter-cover atau belum, silakan cek disini https://t.co/0QqojBNA5H #Thanks ^AdI :)",1228953549238722563,"@ABILMUNTAHAA HI Sis, we say that the area of ​​the brother is still not covered by the Xlhome Fiber network, more information whether your area has been covered or not, please check here https://t.co/0qqojbna5h #thanks ^adi :)","HI Sis, we say that the area of the brother is still not covered by the Xlhome Fiber network, more information whether your area has been covered or not, please check here ^adi","hi sis, we say that the area of the brother is still not covered by the xlhome fiber network, more information whether your area has been covered or not, please check here ^adi",Positif
@xlhomeid Apa kelebihan dr xlhome ya mba Fitri #thank,1228839765169950724,"@xlhomeid What are the advantages of Dr. Xlhome, mba Fitri #thank","What are the advantages of Dr. Xlhome, mba Fitri","what are the advantages of dr. xlhome, mba fitri",Netral
"@RahmatH11896922 Hi Rahmat, apakah ada yang ditanyakan terkait dengan layanan XLHome Fibernya? #Thanks ^Fitri",1228832863308509185,"@Rahmath11896922 Hi Rahmat, is there anything asked about the XLHOME Fiber service? #Thanks ^Fitri","Hi Rahmat, is there anything asked about the XLHOME Fiber service? ^Fitri","hi rahmat, is there anything asked about the xlhome fiber service? ^fitri",Netral
"@Rendiju72730657 Hi Rendi, apakah ada yang ditanyakan terkait dengan layanan XLHome Fibernya? #Thanks ^Fitri",1228832750196547584,"@Rendiju72730657 Hi Rendi, is there anything asked about the XLHOME fiber service? #Thanks ^Fitri","Hi Rendi, is there anything asked about the XLHOME fiber service? ^Fitri","hi rendi, is there anything asked about the xlhome fiber service? ^fitri",Netral
XLHome bagus ga guys?,1228671712931143680,Xlhome is good guys?,Xlhome is good guys?,xlhome is good guys?,Positif
"@IrfanFa88191401  HI Kak, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1228642391445270528,"@Irf utilized88191401 hi sis, can we help you about xlhome? #Thanks ^adi :)","utilized88191401 hi sis, can we help you about xlhome? ^adi","utilized88191401 hi sis, can we help you about xlhome? ^adi",Netral
Xlhome gada di bangka apa yaaa,1228615711330713601,Xlhome gada in bangka what,Xlhome gada in bangka what,xlhome gada in bangka what,Netral
"Kenal bgt tuh sama ide tvc xlhome WAKAKAKAKAKAKA, nego gajinya kau tolak, tapi decknya tak kau buang. Dasar agency. 🙃",1228606069359833088,"I know how to do the XLHOME TVC idea, Wakakakakakakaka, negotiable your salary is rejecting, but you don't throw the deck. Basic Agency. 🙃","I know how to do the XLHOME TVC idea, Wakakakakakakaka, negotiable your salary is rejecting, but you don't throw the deck. Basic Agency.","i know how to do the xlhome tvc idea, wakakakakakakaka, negotiable your salary is rejecting, but you don't throw the deck. basic agency.",Netral
#XLHome di Malang sudah ada blm sih @myXLCare ?,1228577242831179779,"#Xlhome in Malang, is there yet @myxlcare?","in Malang, is there yet ?","in malang, is there yet ?",Netral
@omolmol @IndiHome Tiap tahun FUP dikurangi 😂. Mari kita nunggu xlhome aj masuk komplek kita.,1228333126448869377,@omolmol @IndiHome every year FUP is reduced 😂. Let's wait for Xlhome to enter our complex.,every year FUP is reduced . Let's wait for Xlhome to enter our complex.,every year fup is reduced . let's wait for xlhome to enter our complex.,Negatif
@feriardiyanto27  Silakan disampaikan jika ada pertanyaan mengenai XLhome kak. #Thanks ^AdI :),1228244639531950080,@Feriardiyanto27 please convey if there are questions about Xlhome Sis. #Thanks ^adi :),please convey if there are questions about Xlhome Sis. ^adi,please convey if there are questions about xlhome sis. ^adi,Netral
"@rajfauzie  Hi kak, emang enakan dirumah kak apalagi ditemanin XLHome. #Thanks ^AdI :)",1228239919178321920,"@rajfauzie hi sis, it's really good at home, especially with xlhome. #Thanks ^adi :)","hi sis, it's really good at home, especially with xlhome. ^adi","hi sis, it's really good at home, especially with xlhome. ^adi",Positif
"@Lintang_k11  Hi kak, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1228226854483419141,"@Latitude_k11 hi sis, can we help you about xlhome? #Thanks ^adi :)","hi sis, can we help you about xlhome? ^adi","hi sis, can we help you about xlhome? ^adi",Netral
"Kami pelanggan baru XLHome, sudah berjalan 2 bulan ini, tetapi kami belum mendapat id utk pembayaran dan tagihan kami tidak tahu, Nama pendaftar crisyanto Nurhafidh dan alamat e-mail : crisyanto.nurhafidh220@gmail.com, terima kasih atas kerjasamanya",1228221121951961088,"We are a new XLHOME customer, it has been running for 2 months, but we have not received an ID for payment and bills, we don't know, the name of the registrant Crisyanto Nurhafidh and the E-mail address: crisyanto.nurhafidh220@gmail.com, thank you for your cooperation","We are a new XLHOME customer, it has been running for months, but we have not received an ID for payment and bills, we don't know, the name of the registrant Crisyanto Nurhafidh and the E-mail address: crisyanto.nurhafidh220.com, thank you for your cooperation","we are a new xlhome customer, it has been running for months, but we have not received an id for payment and bills, we don't know, the name of the registrant crisyanto nurhafidh and the e-mail address: crisyanto.nurhafidh220.com, thank you for your cooper",Positif
"@GMusari Hi Kak, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^April",1228194833761652741,"@Gmusari hi sis, is there anything we can help with xlhome? #Thanks ^April","hi sis, is there anything we can help with xlhome? ^April","hi sis, is there anything we can help with xlhome? ^april",Netral
"@xlhomeid kenapa ya gak bisa buka Netflix dari Hape dan TV, jika terhubung WiFi XLhome?",1227958071890079749,"@xlhomeid why can't you open Netflix from cellphone and TV, if connected to XLHOME wifi?","why can't you open Netflix from cellphone and TV, if connected to XLHOME wifi?","why can't you open netflix from cellphone and tv, if connected to xlhome wifi?",Netral
"@daffaazharrr Hi kak, terkait informasi atau keluhan layanan XLHome Fibernya bisa disampaikan via pesan ya. #Thanks ^April",1227920768253612037,"@daffaazharrr hi sis, related to information or complaints of the Xlhome Fiber service can be conveyed via message. #Thanks ^April","hi sis, related to information or complaints of the Xlhome Fiber service can be conveyed via message. ^April","hi sis, related to information or complaints of the xlhome fiber service can be conveyed via message. ^april",Netral
"@ohangkasar Hi Ohang, terkait informasi atau keluhan layanan XLHome Fibernya bisa disampaikan via pesan ya. #Thanks ^April",1227920650305560577,"@ohangkasar Hi Ohang, related to information or complaints of the Xlhome Fiber service can be conveyed via message. #Thanks ^April","Hi Ohang, related to information or complaints of the Xlhome Fiber service can be conveyed via message. ^April","hi ohang, related to information or complaints of the xlhome fiber service can be conveyed via message. ^april",Netral
"@cakgalang Hi kak, terkait informasi atau keluhan layanan XLHome Fibernya bisa disampaikan via pesan ya. #Thanks ^April",1227916319099539457,"@cakgalang hi sis, related to information or complaints of the xlhome fiber service can be conveyed via message. #Thanks ^April","hi sis, related to information or complaints of the xlhome fiber service can be conveyed via message. ^April","hi sis, related to information or complaints of the xlhome fiber service can be conveyed via message. ^april",Netral
"@Andreas17472718 Hi Andreas, apakah ada yang ditanyakan terkait dengan layanan XLHome Fibernya? #Thanks ^Fitri",1227880786319167489,"@Andreas17472718 Hi Andreas, is there anything asked about the XLHOME Fiber service? #Thanks ^Fitri","Hi Andreas, is there anything asked about the XLHOME Fiber service? ^Fitri","hi andreas, is there anything asked about the xlhome fiber service? ^fitri",Netral
"@nopalrrrr  Hi Kak, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1227878252699471874,"@nopalrrrr hi sis, can we help you about xlhome? #Thanks ^adi :)","hi sis, can we help you about xlhome? ^adi","hi sis, can we help you about xlhome? ^adi",Netral
"@tanzil_huda Hi Tan, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1227877943487021058,"@tanzil_huda hi tan, is there anything we can help with xlhome? #Thanks ^adi :)","hi tan, is there anything we can help with xlhome? ^adi","hi tan, is there anything we can help with xlhome? ^adi",Netral
"@703jonatan Unruk akses internet rumahan kakak juga bisa menggunakan XLHome Wireless, informasi mengenai paketnya dapat dicek pada link berikut https://t.co/GYR275kvac dan untuk perangkatnya terdapat dibeberapa .. https://t.co/hapCZbqCBU",1227822104818511872,"@703Jonatan for home internet access, you can also use Xlhome Wireless, information about the package can be checked at the following link https://t.co/GYR275KVAC and for the device there are in some ... https://t.co/hapczbqcbu","for home internet access, you can also use Xlhome Wireless, information about the package can be checked at the following link and for the device there are in some ...","for home internet access, you can also use xlhome wireless, information about the package can be checked at the following link and for the device there are in some ...",Netral
"@qoy_qoy  Hi kak, akun twitter XLhome hanya di @XLHOMEID kak. #Thanks ^AdI :)",1227816063439527938,"@qoy_qoy hi sis, xlhome twitter account only at @xlhomeid sis. #Thanks ^adi :)","hi sis, xlhome twitter account only at sis. ^adi","hi sis, xlhome twitter account only at sis. ^adi",Netral
"@hertju Untuk waktunya kami belum bisa pastikan ya kak, proses perluasan jaringan XLHome dilakukan secara bertahap. Secara berkala kakak bisa  pantau website kami untuk cek coverage-nya :) #Thanks ^Vevi",1227765691811430401,"@Hertju For the time we can't be sure sis, the process of expanding the XLHOME network is carried out in stages. Brother can regularly monitor our website to check the coverage :) #thanks ^Vevi","For the time we can't be sure sis, the process of expanding the XLHOME network is carried out in stages. Brother can regularly monitor our website to check the coverage ^Vevi","for the time we can't be sure sis, the process of expanding the xlhome network is carried out in stages. brother can regularly monitor our website to check the coverage ^vevi",Positif
